Temperatura,Humedad,Velocidad_viento,Dia_semana,Hora,Dia_festivo,Consumo_dia_anterior,Consumo_semana_anterior,Demanda_max_mes_anterior,Demanda_energia
36.16973166,59.88903383,9.76334676,Miércoles,11,0,4416.745983,4462.58708,5152.238216,16439.29184
14.98887882,39.58713895,29.98431571,Martes,1,1,4150.028976,4220.825549,4819.324659,15359.05434
21.99474251,74.8390332,16.60867298,Domingo,22,0,4390.426413,4631.941907,5168.889022,17493.82411
2.022924153,67.93935473,0.46028337,Viernes,23,0,4003.516141,3848.80595,4714.729471,14537.62308
17.04484952,39.9536525,10.01104679,Domingo,13,0,4749.937781,4776.033733,5646.771632,17378.77058
33.29454159,77.9385276,5.661032497,Miércoles,10,0,3305.569001,3571.585191,4059.638217,12178.04707
32.22595221,68.38255383,42.13595618,Domingo,8,1,3330.570186,3042.974809,3405.241535,12597.4906
8.972742354,67.37008408,12.92531261,Domingo,21,0,4439.639634,4799.719864,4891.418678,17452.77264
9.04316284,59.80849307,14.23489844,Lunes,6,0,2397.662187,2507.36863,2712.285714,8566.328129
32.69221249,11.02507013,47.99682859,Sábado,11,0,1200.329417,1265.109954,1339.169642,3966.458215
37.21593681,72.68564651,18.95433615,Jueves,16,0,3999.421582,3651.246419,4105.792745,14883.05266
3.814436851,43.8437612,0.479282007,Miércoles,8,0,2018.356718,1892.313033,2265.076938,8014.198102
18.00234558,94.83487391,14.19230742,Miércoles,5,0,2896.943248,3143.335108,3573.047754,11240.61203
13.49817116,83.6186294,5.96497903,Jueves,11,0,1961.759343,1814.255226,2235.608495,7333.187556
34.82753822,62.89250226,5.140428087,Domingo,19,0,4308.363408,4421.400091,4576.394269,16360.25768
3.340996587,32.69637836,3.874364507,Lunes,9,0,4833.17186,5106.432196,5418.786328,17390.78515
8.445037702,28.33456539,29.66297351,Martes,8,0,1220.092414,1154.520262,1268.665002,3944.317779
30.0987335,40.63463539,9.467386181,Martes,11,1,1933.486526,2010.358165,2252.137601,7428.945665
2.051753959,52.89111492,18.0621397,Domingo,0,1,1758.248495,1605.483607,1957.662511,5880.854411
19.70141523,36.6458959,43.10088581,Domingo,1,1,3692.814051,3691.904439,4064.542637,14971.3449
17.68428139,56.34365459,21.21690699,Sábado,18,1,2714.713599,2624.820266,2875.455352,10560.988
13.37604716,24.8833383,45.7845675,Miércoles,0,0,2825.046654,2907.392254,3045.233422,10177.19839
15.78289261,97.99415315,24.89690267,Jueves,15,0,1628.316338,1755.000927,2067.534241,6865.418518
21.19762348,19.71320995,19.94183074,Domingo,15,0,2658.938566,2459.779238,2684.9185,8557.186215
6.454694336,93.87497257,37.51944635,Domingo,17,0,2212.913122,2190.920153,2503.42364,8610.993509
22.87983513,92.22202103,3.658754938,Viernes,17,0,3444.763659,3391.847822,3458.251273,13057.22894
32.21729317,57.28244336,4.473919149,Lunes,22,0,1868.952915,1803.089234,1941.407782,6786.135716
30.40643719,75.24192447,32.5986857,Martes,12,1,3459.245365,3445.52376,3659.524234,12641.60922
6.155996188,49.24434682,24.34703566,Lunes,21,0,2510.980767,2702.181145,3181.270279,9357.819008
5.96997879,66.70311198,39.52076252,Lunes,11,0,2385.178248,2611.131876,2683.060691,9864.165043
10.72697471,40.65183437,45.81354187,Sábado,8,0,2222.226537,2001.267391,2639.030259,8732.032955
14.44298905,37.10431178,19.41834388,Lunes,4,0,3695.333976,3871.994253,4503.482677,14279.02752
16.33822326,62.04068076,29.82050133,Jueves,8,0,3249.673622,3324.46889,3775.962632,12365.69492
27.18788867,54.83167068,25.03483139,Sábado,12,0,4406.8868,4842.738611,5241.534403,16486.74569
2.267217287,62.15827322,49.08053278,Domingo,15,0,1966.44071,1805.165591,2322.467506,6850.393373
1.386908169,35.79945232,41.55422037,Jueves,9,0,1160.478318,1232.740444,1362.906748,4274.634453
15.67642252,43.02620486,45.58688541,Sábado,15,0,1728.093927,1878.067658,2017.498228,6405.367668
27.88654769,17.55081646,12.71700438,Jueves,13,0,2373.425457,2569.050604,2869.950137,9562.118755
7.737413718,14.7048735,38.62632116,Sábado,1,1,1718.619961,1739.440253,1820.243393,5375.767889
25.66017925,32.81114167,13.27366125,Sábado,18,0,1334.04271,1288.033216,1406.848939,4421.691819
10.39312552,16.68221734,10.43712667,Miércoles,10,1,2781.353893,2859.178309,3384.875129,10162.36466
35.44344435,19.33972378,47.21330798,Jueves,18,0,3707.734655,3563.927938,4296.468668,12845.65463
35.82759777,83.16355649,0.965220836,Miércoles,10,0,4006.283068,3935.988232,4417.728923,15539.26875
11.89148817,13.49863273,48.26943518,Domingo,13,0,2594.909299,2566.741551,2811.100218,9880.885417
9.199750159,69.30485145,7.463094849,Sábado,14,0,2912.178378,2796.827095,3382.535921,10007.08973
16.45215888,34.53019739,40.97190409,Martes,6,0,4021.881973,3894.651639,4480.88837,14691.28296
9.621263407,88.43911126,13.79612765,Sábado,14,0,2410.831321,2173.274328,2610.946586,8621.980817
26.89535373,53.64930561,17.53511637,Martes,23,0,4139.064845,3971.084097,4565.76004,15123.369
33.04258738,37.50188134,10.83788557,Martes,22,1,4869.504262,4842.532443,5096.139993,17955.70264
26.92368524,56.58750421,29.27570212,Martes,7,0,4521.922493,4226.195428,4704.580924,15081.29884
32.97401789,44.37622171,17.40477738,Martes,3,1,2814.381347,2986.387653,3577.149351,11718.39601
15.87968649,60.78709582,32.86965197,Jueves,17,0,3318.07398,3343.050464,3991.329342,12839.50897
6.252678828,20.30795815,0.782365897,Viernes,13,0,3865.705547,4092.916772,4437.398839,14965.7981
29.5180379,99.72914525,3.218744176,Jueves,20,0,2397.20177,2218.899548,2644.238941,8234.367994
14.41898021,48.30002899,4.983057637,Domingo,17,0,4196.9524,4465.986498,5204.834069,16177.35459
26.85083301,41.34075757,20.94968427,Viernes,3,0,2747.667981,2999.498856,3434.927499,11170.61532
10.82575768,73.91888635,40.73980863,Jueves,1,0,4387.366232,4257.898553,4474.718022,15884.44607
3.249185392,42.75094658,44.40889552,Domingo,20,0,2018.93558,1931.698344,2170.198697,7666.997645
39.70327182,84.99468745,12.240537,Martes,5,0,1045.512225,1076.21506,1130.058367,4789.162812
6.248060317,50.88436519,28.71848621,Lunes,10,0,3530.753584,3626.72943,4346.729656,12410.781
39.53683976,74.76025719,38.41824963,Sábado,0,0,2807.55647,2589.952897,3227.960868,11170.10865
39.0911973,19.67078948,14.4414715,Viernes,14,1,1239.292468,1345.068258,1357.917751,4779.384208
31.75272416,86.1507267,20.45038684,Lunes,11,1,2950.449412,2938.090661,3481.55271,11544.70184
26.37691848,76.21461881,26.19871013,Martes,23,0,1674.279382,1762.820772,2089.985633,7668.17499
23.11228201,29.05451006,6.74374232,Viernes,17,0,3518.996651,3419.984525,3753.551133,12743.65199
34.64406182,23.07574088,1.299114686,Lunes,4,0,2780.182311,2647.587989,3137.145354,10141.29774
11.57758086,38.46631139,7.640290466,Jueves,10,0,1684.499008,1553.536587,1914.277809,5633.498085
18.7072485,97.84635274,31.34268106,Domingo,23,0,2647.755789,2528.351913,3034.088577,9380.692284
24.77559877,33.11484171,3.680913077,Martes,20,0,1930.835233,2121.382081,2415.620861,7176.325423
16.44761903,51.05144881,9.484818243,Jueves,18,0,3612.387122,3726.509789,4143.668716,13587.88625
17.09945816,12.70182031,16.89269428,Jueves,21,0,2180.573496,2312.621321,2753.797274,9544.903338
13.2113867,45.75047766,3.893503215,Martes,0,1,4288.0694,4681.293193,5161.007938,16377.57164
22.56927267,61.41880139,9.584963558,Viernes,16,0,1056.652822,967.6808267,1080.092177,4109.284774
34.02298112,95.78121513,45.56348945,Sábado,7,0,2613.671906,2438.396154,2655.713071,10045.40168
8.06113512,56.50624404,0.964956611,Miércoles,22,0,3468.321822,3765.186372,3779.024651,12754.16669
37.37732155,83.71965936,32.67159621,Miércoles,15,0,1090.433138,1104.511433,1199.040687,5333.952233
27.56350615,59.24148783,19.22044655,Sábado,10,0,1863.36761,1913.622338,2018.196543,6994.991011
32.93092851,13.67065121,33.63243697,Martes,18,0,2309.679838,2276.25151,2723.213654,9318.044667
22.24762771,38.35074477,29.43458602,Miércoles,23,0,1087.378218,1155.75881,1356.201565,4758.615724
31.18066806,61.7994557,11.17493772,Sábado,10,0,3186.762819,3197.753464,3733.596217,12245.82844
0.648015894,95.55345693,42.36047438,Lunes,14,0,3523.473556,3753.295261,4404.32543,13407.85533
32.73521699,87.32173238,24.59701913,Sábado,7,0,1910.089007,2098.113051,2222.995124,8348.397489
1.605554363,30.55200528,41.12680095,Viernes,13,0,3173.930909,3267.071044,3545.502303,11548.63396
35.59653505,29.8098847,20.30062681,Domingo,0,0,4996.507557,5025.301015,5338.616532,18006.91312
39.67850989,28.10556704,49.2342777,Sábado,9,0,4547.677151,4425.033442,4625.970919,17066.44779
11.76269849,93.02490067,38.52446793,Jueves,6,0,1234.643326,1159.255126,1462.816844,3862.924285
8.412742251,86.73995378,48.29751026,Jueves,17,0,1511.529858,1558.888442,1750.92051,6716.517604
30.61453455,79.7395089,25.71632395,Domingo,11,0,2977.613285,2717.153824,3056.551243,11840.38752
10.12105364,45.34616028,23.68455661,Martes,1,0,1980.804459,2161.567756,2250.649836,7200.78177
34.62249533,55.39426339,37.77269047,Jueves,17,0,1323.876949,1362.945936,1485.816228,5029.420121
4.113703686,51.78985703,44.01456315,Lunes,20,0,2018.217971,2203.636812,2226.507952,7107.196906
5.038207855,32.80582968,48.20728979,Sábado,6,0,1244.712391,1188.021843,1312.422699,4896.648251
39.1660622,55.45252415,16.2275953,Domingo,19,0,3119.649768,3398.24436,3876.340903,12174.79544
26.95355593,12.74468931,39.93522869,Lunes,11,0,2961.000415,3027.400933,3584.688822,11133.84384
33.87548898,21.86293361,10.53227988,Martes,19,0,1025.304614,1088.927629,1291.191889,4622.693531
12.97317509,89.79306366,27.27871734,Jueves,13,0,2930.065583,2741.910427,3234.809446,9993.881044
27.05934998,77.65117903,8.99240742,Domingo,9,0,3079.220589,3079.288561,3271.531782,10803.80001
23.76967309,48.05815682,17.36986809,Miércoles,8,0,3422.814964,3470.022679,4109.02434,13195.81641
24.1260048,56.54353261,46.56791836,Sábado,22,1,4880.398898,4775.816268,5648.217323,17808.47461
27.30129838,43.29989974,7.304534989,Miércoles,14,0,4930.769708,4687.419197,5509.752438,17407.7251
23.01436693,76.67018804,31.62004476,Viernes,19,0,3107.717243,3359.302331,3920.005433,12379.16852
17.16249477,80.57684613,29.64771365,Martes,23,0,4380.74679,4017.196396,4782.750724,15671.87393
11.03690778,78.69566712,6.036917635,Viernes,9,0,1340.66308,1247.885734,1370.746174,4641.628298
30.74325324,75.03505524,16.29895219,Miércoles,18,0,3124.61849,3012.451268,3710.945725,12000.05096
9.0508972,28.40539048,28.14907523,Miércoles,18,0,3715.600237,4027.53974,4457.686685,13651.5975
27.69417225,40.41729813,9.358930449,Miércoles,11,0,3258.915278,3300.76651,3759.764864,12676.90885
9.333312906,52.28608915,40.03118282,Viernes,22,0,1922.883978,1874.109523,2073.750491,6968.463161
25.0132068,39.77136923,48.60782548,Domingo,11,0,1250.631945,1226.289199,1284.584482,5646.844993
29.88313069,77.94461801,10.73797,Martes,8,0,2546.677138,2718.719233,2866.553286,9390.914564
8.748555556,39.64181718,9.34559824,Sábado,19,0,3590.569991,3250.743779,3621.931918,12155.80748
2.397732034,22.44088781,22.74675359,Domingo,3,0,4966.852295,4481.430951,5053.851284,17428.48527
5.23894972,45.91364068,37.38826386,Sábado,0,1,1946.133806,1769.457822,2025.893808,6344.946226
24.23987869,98.19229895,14.08003051,Lunes,15,0,4671.159639,4642.389967,5195.274149,17455.50827
33.97785625,30.32932716,0.993995435,Lunes,0,0,1273.045598,1293.732435,1550.637873,4203.176671
1.799872849,65.0942793,27.0610314,Miércoles,12,0,4723.957096,4841.55416,5658.540579,17176.63289
29.36605036,48.96757449,47.83002839,Martes,2,0,4329.467071,4529.607185,4607.395989,15591.48259
13.65274584,16.39221109,19.56384277,Martes,11,0,1083.781411,1016.527092,1266.364694,3952.535142
19.1411348,53.90889454,21.00672771,Jueves,22,0,2192.741496,2088.491845,2427.939908,8652.173437
37.15438199,73.19478958,48.44508586,Jueves,8,0,1203.826615,1142.071999,1362.809608,4771.117902
13.27886019,56.18979782,34.73038058,Domingo,3,0,4982.023486,4632.456917,5111.322659,17303.42908
18.61347736,88.48954574,35.95859614,Viernes,1,0,2711.376018,2572.768077,2925.813448,9649.886002
0.54729659,36.0043315,28.13510027,Jueves,21,0,3648.694078,3731.630825,4391.473994,13021.82774
3.2639488,17.76242542,48.73046054,Domingo,21,0,1936.762299,1885.016502,2101.528722,7381.546797
10.34366365,94.29090505,34.44332422,Sábado,8,1,4734.944955,4988.655083,5115.480142,17775.21047
1.114089633,44.03767146,44.75163758,Sábado,19,1,2096.696354,2111.968187,2243.364408,7454.044083
25.25501304,61.87649963,34.96894329,Domingo,23,0,2040.858429,1923.320971,2131.276507,8367.67791
17.05593427,81.28028135,36.75579124,Viernes,12,0,2258.400384,2243.667483,2568.658092,7250.99461
21.92580811,39.18822975,14.52054611,Lunes,13,0,2849.956659,2903.176067,3432.150867,11401.62564
6.985887436,74.45480844,15.1739349,Miércoles,2,0,1074.130905,1152.799172,1321.912495,3677.440992
11.83728118,22.18769648,39.14923248,Martes,17,0,3391.350001,3617.700637,4228.093548,13028.11275
26.55297899,36.21643725,14.83531446,Lunes,8,0,1126.663189,1110.096696,1308.240208,4968.021298
38.61210895,23.02395725,28.13850354,Domingo,14,0,3156.809951,3250.04685,3259.539784,10795.0043
2.016670944,83.01075026,12.46761555,Sábado,21,0,2831.539609,2717.034854,2901.971439,10857.62644
35.61537283,30.03843117,40.84916904,Lunes,23,0,1970.188233,2022.596544,2193.861559,7493.338933
23.07524805,74.56631999,5.525067561,Viernes,9,0,2319.072069,2510.531155,2566.812074,8735.4108
22.55678267,94.89685575,41.47233199,Miércoles,16,0,3822.639245,3917.855661,4493.729327,14758.36299
20.01114141,57.49949882,30.13649003,Sábado,12,1,1038.390079,997.637804,1052.966466,4285.740403
2.775763436,58.6026273,9.345476741,Viernes,0,0,2266.588552,2331.858788,2525.982244,9707.279269
3.595074069,51.49302113,27.10176928,Domingo,10,0,3721.189017,4020.934268,4336.408094,14019.26431
24.03648023,39.33011291,14.12494184,Lunes,4,0,1609.095462,1492.290234,1783.98665,6463.461439
13.63834286,52.80895278,16.17336674,Martes,8,0,3241.542617,3230.162804,3649.573375,12086.30673
36.69072266,64.2526779,17.57640208,Jueves,6,0,1675.731714,1615.757594,1993.100678,6877.698922
16.26362149,98.7392415,3.165962349,Viernes,6,0,1619.047507,1535.332213,1706.859722,6160.210993
5.731258348,94.39881034,49.29808422,Sábado,1,0,4089.120383,4004.237585,4633.778532,14697.00438
28.58875334,87.59376625,1.576731407,Lunes,18,0,2066.101413,2022.286859,2080.59916,8103.215565
11.73413686,90.02174821,33.12484366,Jueves,19,0,2503.076476,2358.114805,2503.580596,8590.318038
21.01881229,52.1064265,18.56138239,Jueves,17,1,3920.072262,3844.51297,3939.953466,13077.46596
27.91331142,69.16998945,32.30051455,Lunes,9,0,1718.078402,1764.030753,1922.40958,6845.863715
36.01056445,90.55600506,17.81241265,Miércoles,4,0,3126.948085,2830.345781,3474.047548,11230.88428
31.68764779,45.36556885,33.68753231,Lunes,15,1,4671.278655,5128.340114,5134.711201,17599.92388
27.05444271,96.55862305,36.46177547,Sábado,22,0,3215.307278,3084.086938,3470.22426,11146.57988
27.1853273,47.42074559,34.52763202,Domingo,4,0,1195.383066,1224.943781,1234.953211,5167.569606
37.83698576,64.09743989,5.698099068,Martes,14,0,3358.789099,3213.38641,3797.637689,11273.09096
11.8329639,73.88242419,32.84466173,Sábado,21,0,1360.613598,1331.642292,1532.386175,5500.329182
0.044483768,95.55328118,13.99937747,Domingo,15,0,2128.498162,2149.458537,2486.572731,8474.806703
10.87818238,32.01546466,1.440068528,Jueves,3,0,4398.700421,4497.101551,4988.419671,16351.06013
8.715655185,77.15178804,20.74153359,Martes,13,0,1044.276512,1100.763089,1237.907125,4823.487479
26.4733834,56.87340275,21.67715514,Viernes,23,0,1308.053235,1384.360826,1461.724251,4709.642126
25.34846399,34.17014266,23.35870667,Jueves,16,0,2453.456515,2462.634002,2504.722298,9997.638684
23.73845531,79.89461558,35.24120827,Miércoles,16,0,4997.58352,4573.514324,5734.533344,17689.61525
0.649737728,59.70000522,15.44219046,Lunes,20,0,2167.455624,2192.504284,2460.80688,8455.42926
29.15112218,69.48764386,15.76402566,Viernes,15,0,1629.098475,1621.79369,1934.825466,7456.131482
12.9412165,39.06109617,3.027612812,Sábado,8,0,3197.688531,3015.667535,3830.335757,11692.70112
26.60223956,53.31465566,34.3410608,Martes,1,0,3077.020086,2775.57235,3598.442094,10928.80286
22.26313714,65.56188259,28.39130457,Viernes,10,0,2798.478354,2695.475306,3350.126642,11003.0278
13.70923702,46.44197328,17.47125563,Miércoles,14,1,4786.615008,4556.367647,5406.43024,17020.43052
5.383050684,27.85352859,35.25944895,Lunes,2,0,2120.597484,2113.349374,2159.594916,7135.517471
3.776755906,96.54764431,26.86788746,Viernes,23,0,2173.296917,2287.004494,2328.093978,8679.627963
33.26073332,56.0320786,23.46224729,Sábado,15,0,1561.027886,1541.995837,1813.01518,6584.81399
36.73590168,76.05283333,25.56622718,Martes,20,0,3789.152072,4131.364355,4327.075707,14784.31391
25.99152187,46.99424742,31.81740626,Viernes,18,0,2285.477884,2158.091435,2313.355324,8332.761494
4.137364594,41.96185876,33.00013023,Lunes,21,0,4210.961172,3975.949149,4608.707177,15043.21993
16.08108868,46.64478686,14.44789096,Sábado,5,1,4887.031509,4989.12117,5303.08243,17829.22478
29.157568,46.82769794,7.03716817,Viernes,13,0,1174.740968,1267.842149,1416.978205,4790.09532
31.19283536,58.97621043,7.83170906,Martes,4,0,4972.48756,5143.399483,5760.762787,18152.79226
4.728744892,58.9122883,31.9695443,Lunes,4,0,2016.416905,2086.458449,2370.843153,7337.64367
0.001228754,54.74384343,43.64366429,Miércoles,5,0,2680.441429,2844.637752,3172.591671,10154.65529
28.48548184,22.13072064,20.47481392,Miércoles,17,0,4110.973418,4249.660841,4573.415343,16333.38767
14.26384704,54.64679307,8.476008016,Jueves,21,0,3661.324569,3851.235791,3869.464999,13035.95397
10.17925326,25.21935104,37.83012491,Viernes,17,0,4113.747683,4414.978883,5214.168177,15544.65962
0.515898792,21.35222077,41.62447372,Martes,18,0,2865.328063,2583.328611,3052.675664,9221.862347
21.61197627,93.93811456,44.02912216,Viernes,1,0,4664.268314,5023.998059,5533.58276,17010.70013
34.04602942,64.44550118,30.34157145,Lunes,16,0,4159.763222,3922.876668,4623.108919,15940.30329
38.30526585,69.35410523,43.03642797,Jueves,0,0,2236.911902,2421.280631,2573.750093,9228.73864
22.62979802,46.16143033,0.770747922,Martes,8,1,4793.920885,4569.741129,5089.687545,17879.52924
20.57845311,91.80828027,5.361790088,Viernes,12,0,4844.216774,4800.850318,5096.950727,16818.20982
3.40225542,67.41374406,4.628803353,Martes,3,0,2660.214223,2891.058765,3031.768529,10562.85927
21.95491206,79.22528826,35.63023421,Lunes,4,0,3607.841952,3326.247588,3629.77455,13920.58753
15.19916316,43.17062221,3.479089177,Jueves,22,1,4259.074141,4468.009947,5324.00434,16849.83462
24.28541124,96.40106927,24.81821862,Martes,17,0,4269.202867,4177.371151,4777.490796,16196.54362
15.54905392,83.84151611,23.63534493,Lunes,9,0,1056.494179,955.9372207,1079.328612,3738.295979
9.611964938,86.85536167,15.53517618,Miércoles,3,1,3516.054532,3824.857694,4277.689038,14514.44934
3.798611009,25.49748407,43.5202585,Martes,12,0,4894.79719,4520.667148,5122.158165,16620.96771
12.59673778,34.38668871,8.521660094,Jueves,12,0,1925.388591,2030.954479,2157.150699,7584.005107
3.865793372,35.70639397,17.62313922,Domingo,16,0,4182.435437,4085.628909,4852.602281,14721.13483
7.075878033,34.38183009,38.708575,Sábado,7,0,3136.990484,3331.849622,3922.121447,11958.55113
39.49344634,86.98673459,1.52111572,Sábado,3,0,1885.880845,1980.283236,2257.453141,8326.262152
17.76414228,12.86963157,33.64752001,Martes,22,0,1204.151896,1236.234968,1466.812936,5089.644694
21.27487066,16.84899901,40.81988632,Martes,2,0,4039.686844,4394.551129,5189.98867,15709.05224
34.94474115,34.65233836,46.61339194,Lunes,10,0,2265.881398,2084.123033,2515.658622,9417.935587
39.82275602,27.98856772,43.81483202,Viernes,11,0,2502.344112,2651.773657,3133.254428,9787.903873
23.30857797,30.86736525,15.96920584,Sábado,8,0,2940.924213,3041.377527,3372.886431,11687.67164
32.49895284,81.81488703,29.31820707,Viernes,14,0,3028.779612,2916.545604,3091.944204,10910.74962
13.07764097,60.68139345,3.864674658,Sábado,12,0,1824.742308,1841.519788,2147.01145,6468.653539
12.2297583,10.51935952,12.89350018,Martes,4,0,3682.567961,3789.088213,3888.515755,13230.97711
16.10814884,48.63904891,4.711118937,Jueves,4,1,3770.15992,3948.316139,4197.818238,13305.83476
26.90029051,46.70964342,15.75936451,Jueves,18,0,1569.203698,1470.990289,1688.39815,6101.248963
27.28766757,20.25507425,43.75936067,Domingo,10,0,3131.63816,2882.430863,3637.263651,11406.27548
12.60957739,70.85276097,17.35834198,Sábado,8,0,3437.037393,3163.487636,3494.461128,12501.39754
5.328396965,73.18874695,28.09490515,Sábado,2,0,1745.006174,1673.066082,1900.291294,6501.465761
25.29585026,74.88038971,21.66904241,Lunes,17,0,4577.848506,4261.219924,4977.692271,16397.2705
5.133034488,75.5623851,22.94582621,Martes,12,0,2931.303445,2952.198698,3295.929238,10997.68265
23.13970033,10.00475442,48.47860259,Martes,11,0,1460.113431,1441.72768,1563.451143,5920.486712
27.73688512,95.85287235,14.80772341,Domingo,8,0,2337.58471,2521.349988,2812.39572,10021.57213
28.02445986,83.27878903,31.36622348,Viernes,9,0,2907.841793,3034.276199,3632.571309,12181.99275
30.13888443,91.35835269,21.00313348,Lunes,12,0,1040.576612,979.3516251,1055.467094,3167.724553
34.91437686,11.40789658,3.057309052,Miércoles,19,0,1127.639503,1025.188269,1324.892622,4916.574962
19.99835968,94.04729162,24.46654158,Jueves,19,0,1222.082381,1273.20352,1351.793138,5412.261534
29.20996758,82.88096758,40.66716645,Jueves,12,0,3152.540904,3370.588005,3684.535652,13369.70574
24.76690941,85.34972287,4.937648434,Martes,21,0,2344.352785,2438.592776,2800.049524,9084.636514
7.465597592,18.39586462,3.47959237,Domingo,8,0,4572.416192,4703.91373,5560.060333,16959.92442
1.027585795,76.4900226,7.68157602,Lunes,23,0,3236.935489,3074.645299,3242.81084,11649.18092
11.38165543,96.39250207,38.22000557,Miércoles,9,0,4039.585315,4035.225392,4574.581753,13872.11957
17.72134825,71.06926073,36.19976921,Jueves,18,0,3748.532707,3917.187963,3971.677881,12592.03135
24.68423778,61.35052642,28.25088845,Lunes,5,0,3081.282909,2892.323095,3405.235756,11470.63243
33.99837322,95.106671,23.4113202,Miércoles,6,0,3978.881759,3960.215666,4575.523107,14570.21087
7.849828668,49.86434096,44.41629074,Sábado,14,0,3178.822811,2935.342958,3286.606611,10489.74879
5.021991596,63.93642097,38.33489119,Martes,21,0,2541.825221,2557.441679,2948.108785,9804.289566
38.5391979,52.87044641,40.59711257,Viernes,18,0,2743.21933,2783.565118,2955.888876,9594.544376
4.321782375,93.95615992,40.66311507,Jueves,13,0,4354.005358,4384.819203,4920.250468,16509.64037
19.1396428,16.84762541,32.13585774,Jueves,15,0,3253.094232,3233.227338,3681.228134,11482.69644
23.42254915,55.10077307,22.90073122,Miércoles,13,1,2509.184593,2553.072217,2884.45115,9144.965065
21.65497684,71.82571972,43.23388763,Viernes,19,0,1718.972606,1889.76956,1896.778638,7032.906513
3.441286281,81.27158846,46.30037088,Sábado,1,0,2981.431369,3054.498161,3147.522296,10385.16396
2.28107656,62.47167827,1.190302163,Lunes,8,0,2009.616438,2111.129287,2472.640203,8725.104234
4.219337098,91.80259697,2.577743663,Martes,2,0,4822.319513,4525.381235,5728.763458,17690.34633
23.42350735,94.77923022,47.93716485,Lunes,5,0,2963.928339,2981.725783,3317.866398,11281.63048
21.77379551,15.78873009,13.85803069,Miércoles,4,0,1035.793096,933.7685918,1159.460859,4187.003833
9.349631681,46.21334856,43.66847198,Jueves,13,0,1371.508758,1242.986799,1578.614971,5584.454645
25.51096567,12.11131195,19.43975595,Sábado,14,0,2137.297967,2061.415513,2310.891567,7543.229104
32.80270008,39.64749916,5.95500288,Jueves,17,0,1368.651367,1359.508906,1458.43937,5711.547874
1.663158394,58.31813962,4.02216001,Lunes,16,0,4575.848902,4645.06945,5358.739468,17400.88282
19.92519774,91.97154375,7.825394954,Sábado,8,0,4417.406267,4760.200852,4787.129934,17545.11988
27.57241648,86.18988902,12.49465974,Domingo,18,1,4883.446036,5148.867543,6060.573697,18799.51322
10.09247708,21.4749754,24.4259177,Martes,22,0,3825.862457,3672.810329,4163.228941,14012.32323
12.31083621,18.37273373,35.07489503,Miércoles,8,0,3581.858185,3756.283343,4135.088452,13618.65698
24.54551612,63.03406049,49.31992882,Martes,15,0,4693.986552,4740.354767,5341.695465,17678.19957
35.91741174,57.89061752,22.07533716,Miércoles,5,0,4785.572579,5052.781042,5330.063263,17004.46315
32.39697681,33.97398773,25.90924712,Martes,7,0,4509.951372,4429.718971,5048.789079,17190.18718
23.32520876,90.95077761,26.09078507,Domingo,2,0,4445.891375,4083.011779,5062.126551,16773.71872
29.20886871,93.46297685,26.97171777,Lunes,21,1,3686.813022,3774.181472,3863.200411,14185.24582
14.59289881,46.23502945,25.88703286,Viernes,4,0,1006.423789,1017.904581,1123.862499,3651.05731
25.63862112,90.12723014,0.438737753,Sábado,6,0,2718.068201,2964.653268,3159.976565,11692.69447
18.64726365,44.55540048,0.086241105,Miércoles,22,1,3542.651085,3303.260079,3937.555875,12808.03519
7.597445458,76.31351486,4.883315906,Lunes,0,0,3188.509522,3288.075798,3302.079244,12061.13624
28.06953096,52.83479958,5.077830171,Jueves,21,0,4284.50652,4262.290034,4920.910285,15440.3596
22.25858549,21.03248409,35.24484545,Jueves,20,1,4275.609106,4172.073056,4419.615473,15056.01004
14.34486328,93.51407811,10.24580163,Martes,3,0,3394.728038,3594.723392,4090.354469,13302.36854
36.4535676,50.8686934,44.73570524,Jueves,15,0,1087.976213,1155.572234,1333.256467,4174.236292
0.837364713,76.10383363,46.43031648,Viernes,13,0,2477.319809,2583.646667,2972.54336,9160.631026
12.63092605,43.0456433,48.79466689,Miércoles,0,0,1915.266341,1755.763535,2228.413191,7274.446746
2.275255911,11.69927907,46.95406524,Martes,3,0,2355.152435,2282.194859,2500.109783,8781.727807
30.66109265,19.04773228,13.5944161,Miércoles,9,0,3469.170618,3154.69043,4140.186734,11947.90917
28.08429816,54.65975315,25.48884224,Miércoles,10,0,1265.847611,1226.272452,1271.877647,6039.026564
13.25408875,72.09679214,8.77274851,Domingo,6,0,1088.968196,1121.183748,1229.086493,4005.094019
27.02651609,40.12617939,40.31048276,Lunes,3,0,2747.491664,2757.771004,2906.847797,9628.637687
15.83748905,72.59396133,44.42158526,Jueves,0,0,4174.295329,4343.718976,4986.485526,16660.87589
30.25015166,72.87720305,42.56444196,Sábado,0,0,1122.794298,1134.350499,1317.031587,5025.495958
18.16734651,73.35423166,21.66834743,Miércoles,16,0,4396.19434,4445.267982,5176.419016,17060.75838
16.49118911,54.32696686,37.93369423,Viernes,9,0,2535.518531,2541.079034,2691.970368,8944.60548
37.38919662,92.33975351,4.878958479,Domingo,4,0,1472.941716,1432.973546,1553.700322,6223.695515
10.035164,54.02768662,2.012238531,Viernes,6,0,3269.990915,3235.044444,3712.705646,13401.80959
4.8178936,50.52386741,37.66182072,Sábado,7,1,4809.442246,4436.650589,5702.252065,16898.70968
